facility_name,facility_id,state,condition,condition_name,measure_name,number_of_discharges,readmissions_footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,calc_err,calc_err_match,number_of_readmissions,readm_start_date,readm_end_date
"COMMUNITY HOSPITAL SOUTH, INC.",150128,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,191.0,,0.9895,19.8087,20.019,0.9894949797692194,1.0,37.0,7/1/18,6/30/21
"COMMUNITY HOSPITAL SOUTH, INC.",150128,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
"COMMUNITY HOSPITAL SOUTH, INC.",150128,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,104.0,,1.0925,14.8055,13.5522,1.0924794498310237,1.0,20.0,7/1/18,6/30/21
KOSCIUSKO COMMUNITY HOSPITAL,150133,IN,PN,Pneumonia,READM-30-PN-HRRP,128.0,,1.0653,16.6836,15.6603,1.0653435757935672,1.0,26.0,7/1/18,6/30/21
KOSCIUSKO COMMUNITY HOSPITAL,150133,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.1366,4.8411,4.2593,1.1365952151762027,1.0,,7/1/18,6/30/21
KOSCIUSKO COMMUNITY HOSPITAL,150133,IN,HF,Heart Failure,READM-30-HF-HRRP,105.0,,0.9328,18.5159,19.8506,0.9327627376502473,1.0,15.0,7/1/18,6/30/21
KOSCIUSKO COMMUNITY HOSPITAL,150133,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,77.0,,0.9816,18.7571,19.1078,0.9816462387087995,1.0,13.0,7/1/18,6/30/21
KOSCIUSKO COMMUNITY HOSPITAL,150133,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
KOSCIUSKO COMMUNITY HOSPITAL,150133,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PARKVIEW NOBLE HOSPITAL,150146,IN,PN,Pneumonia,READM-30-PN-HRRP,87.0,,0.9922,15.5975,15.7208,0.9921568876901938,1.0,13.0,7/1/18,6/30/21
PARKVIEW NOBLE HOSPITAL,150146,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PARKVIEW NOBLE HOSPITAL,150146,IN,HF,Heart Failure,READM-30-HF-HRRP,65.0,,1.057,22.0297,20.841,1.057036610527326,1.0,18.0,7/1/18,6/30/21
PARKVIEW NOBLE HOSPITAL,150146,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9518,21.2296,22.3046,0.9518036638182259,1.0,,7/1/18,6/30/21
PARKVIEW NOBLE HOSPITAL,150146,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PARKVIEW NOBLE HOSPITAL,150146,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
WOMEN'S HOSPITAL THE,150149,IN,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WOMEN'S HOSPITAL THE,150149,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WOMEN'S HOSPITAL THE,150149,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WOMEN'S HOSPITAL THE,150149,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WOMEN'S HOSPITAL THE,150149,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WOMEN'S HOSPITAL THE,150149,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
DUPONT HOSPITAL LLC,150150,IN,PN,Pneumonia,READM-30-PN-HRRP,,,1.0328,16.9857,16.4463,1.0327976505353789,1.0,,7/1/18,6/30/21
DUPONT HOSPITAL LLC,150150,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
DUPONT HOSPITAL LLC,150150,IN,HF,Heart Failure,READM-30-HF-HRRP,,,0.9635,20.0233,20.7825,0.9634692650066161,1.0,,7/1/18,6/30/21
DUPONT HOSPITAL LLC,150150,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9949,17.9847,18.0778,0.9948500370620319,1.0,,7/1/18,6/30/21
DUPONT HOSPITAL LLC,150150,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
DUPONT HOSPITAL LLC,150150,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ST VINCENT HEART CENTER,150153,IN,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ST VINCENT HEART CENTER,150153,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ST VINCENT HEART CENTER,150153,IN,HF,Heart Failure,READM-30-HF-HRRP,366.0,,0.8863,17.1118,19.3073,0.8862865341088603,1.0,55.0,7/1/18,6/30/21
ST VINCENT HEART CENTER,150153,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ST VINCENT HEART CENTER,150153,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,331.0,,0.7552,8.4976,11.2514,0.7552482357751036,1.0,22.0,7/1/18,6/30/21
ST VINCENT HEART CENTER,150153,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,563.0,,0.8229,11.1651,13.5682,0.822887339514453,1.0,53.0,7/1/18,6/30/21
ASCENSION ST VINCENT CARMEL,150157,IN,PN,Pneumonia,READM-30-PN-HRRP,103.0,,1.0268,15.6166,15.2095,1.026766165883165,1.0,18.0,7/1/18,6/30/21
ASCENSION ST VINCENT CARMEL,150157,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9671,3.6315,3.7551,0.9670847647199808,1.0,,7/1/18,6/30/21
ASCENSION ST VINCENT CARMEL,150157,IN,HF,Heart Failure,READM-30-HF-HRRP,73.0,,0.9853,19.1148,19.3997,0.9853142058897818,1.0,13.0,7/1/18,6/30/21
ASCENSION ST VINCENT CARMEL,150157,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9597,17.4156,18.1474,0.9596746641392155,1.0,,7/1/18,6/30/21
ASCENSION ST VINCENT CARMEL,150157,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ASCENSION ST VINCENT CARMEL,150157,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
IU HEALTH WEST HOSPITAL,150158,IN,PN,Pneumonia,READM-30-PN-HRRP,343.0,,0.9587,16.6554,17.3735,0.9586669352749878,1.0,54.0,7/1/18,6/30/21
IU HEALTH WEST HOSPITAL,150158,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,179.0,,1.1345,4.9393,4.3537,1.1345062820130005,1.0,11.0,7/1/18,6/30/21
IU HEALTH WEST HOSPITAL,150158,IN,HF,Heart Failure,READM-30-HF-HRRP,322.0,,0.9125,19.8747,21.781,0.9124787658968827,1.0,58.0,7/1/18,6/30/21
IU HEALTH WEST HOSPITAL,150158,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,125.0,,1.0312,20.4654,19.8471,1.031153165953716,1.0,28.0,7/1/18,6/30/21
IU HEALTH WEST HOSPITAL,150158,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
IU HEALTH WEST HOSPITAL,150158,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,0.9113,12.9634,14.2254,0.9112854471579006,1.0,,7/1/18,6/30/21
ORTHOINDY HOSPITAL,150160,IN,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ORTHOINDY HOSPITAL,150160,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,1303.0,,0.7836,2.6144,3.3365,0.7835756031769818,1.0,30.0,7/1/18,6/30/21
ORTHOINDY HOSPITAL,150160,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ORTHOINDY HOSPITAL,150160,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ORTHOINDY HOSPITAL,150160,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ORTHOINDY HOSPITAL,150160,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,IN,PN,Pneumonia,READM-30-PN-HRRP,155.0,,0.9631,14.6639,15.2256,0.9631081862126945,1.0,20.0,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,291.0,,1.0861,3.9891,3.6729,1.0860900106183127,1.0,13.0,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,IN,HF,Heart Failure,READM-30-HF-HRRP,153.0,,0.9113,18.9406,20.7843,0.9112936206655985,1.0,23.0,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,1.003,20.8448,20.7814,1.0030508050468205,0.0,,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,150161,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,1.0072,14.7887,14.683,1.0071988013348772,1.0,,7/1/18,6/30/21
FRANCISCAN HEALTH INDIANAPOLIS,150162,IN,PN,Pneumonia,READM-30-PN-HRRP,1027.0,,1.0082,17.5646,17.4212,1.0082313503088192,1.0,181.0,7/1/18,6/30/21
FRANCISCAN HEALTH INDIANAPOLIS,150162,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.95,4.9288,5.1884,0.949965307223807,1.0,,7/1/18,6/30/21
FRANCISCAN HEALTH INDIANAPOLIS,150162,IN,HF,Heart Failure,READM-30-HF-HRRP,921.0,,0.8893,19.7278,22.1847,0.8892525028510639,1.0,174.0,7/1/18,6/30/21
FRANCISCAN HEALTH INDIANAPOLIS,150162,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,289.0,,1.0528,21.413,20.3396,1.0527738991917246,1.0,66.0,7/1/18,6/30/21
FRANCISCAN HEALTH INDIANAPOLIS,150162,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,137.0,,1.021,12.0646,11.816,1.0210392687880838,1.0,17.0,7/1/18,6/30/21
FRANCISCAN HEALTH INDIANAPOLIS,150162,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,367.0,,1.1448,16.0438,14.0139,1.1448490427361406,1.0,66.0,7/1/18,6/30/21
FRANCISCAN HEALTH MUNSTER,150165,IN,PN,Pneumonia,READM-30-PN-HRRP,106.0,,1.0239,18.1373,17.7132,1.0239425964817197,1.0,21.0,7/1/18,6/30/21
FRANCISCAN HEALTH MUNSTER,150165,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9381,3.7786,4.0281,0.9380601276035847,1.0,,7/1/18,6/30/21
FRANCISCAN HEALTH MUNSTER,150165,IN,HF,Heart Failure,READM-30-HF-HRRP,152.0,,1.0354,24.0822,23.2591,1.0353882996332617,1.0,39.0,7/1/18,6/30/21
FRANCISCAN HEALTH MUNSTER,150165,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,110.0,,1.0291,20.6444,20.0607,1.0290966915411726,1.0,25.0,7/1/18,6/30/21
FRANCISCAN HEALTH MUNSTER,150165,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FRANCISCAN HEALTH MUNSTER,150165,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,1.0376,17.7818,17.1375,1.037595915390226,1.0,,7/1/18,6/30/21
PINNACLE HOSPITAL,150166,IN,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PINNACLE HOSPITAL,150166,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0307,3.4745,3.3711,1.0306724807926195,1.0,,7/1/18,6/30/21
PINNACLE HOSPITAL,150166,IN,HF,Heart Failure,READM-30-HF-HRRP,,,0.9899,18.8364,19.0292,0.9898682025518677,1.0,,7/1/18,6/30/21
PINNACLE HOSPITAL,150166,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PINNACLE HOSPITAL,150166,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PINNACLE HOSPITAL,150166,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,150167,IN,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,150167,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.7626,2.8922,3.7927,0.7625702006486145,1.0,,7/1/18,6/30/21
ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,150167,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,150167,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,150167,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,150167,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,150168,IN,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,150168,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.7456,3.7247,4.9956,0.745596124589639,1.0,,7/1/18,6/30/21
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,150168,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,150168,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,150168,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,150168,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
COMMUNITY HOSPITAL NORTH,150169,IN,PN,Pneumonia,READM-30-PN-HRRP,379.0,,0.9891,16.5722,16.7541,0.9891429560525482,1.0,62.0,7/1/18,6/30/21
COMMUNITY HOSPITAL NORTH,150169,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,307.0,,0.9401,4.2526,4.5236,0.9400919621540367,1.0,12.0,7/1/18,6/30/21
COMMUNITY HOSPITAL NORTH,150169,IN,HF,Heart Failure,READM-30-HF-HRRP,321.0,,1.0393,21.9441,21.1144,1.039295457128784,1.0,73.0,7/1/18,6/30/21
COMMUNITY HOSPITAL NORTH,150169,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,185.0,,0.9892,18.8371,19.0429,0.9891928225217798,1.0,34.0,7/1/18,6/30/21
COMMUNITY HOSPITAL NORTH,150169,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
COMMUNITY HOSPITAL NORTH,150169,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
PHYSICIANS' MEDICAL CENTER LLC,150172,IN,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PHYSICIANS' MEDICAL CENTER LLC,150172,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0081,3.1391,3.114,1.0080603725112396,1.0,,7/1/18,6/30/21
PHYSICIANS' MEDICAL CENTER LLC,150172,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PHYSICIANS' MEDICAL CENTER LLC,150172,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PHYSICIANS' MEDICAL CENTER LLC,150172,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PHYSICIANS' MEDICAL CENTER LLC,150172,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,IN,PN,Pneumonia,READM-30-PN-HRRP,539.0,,0.9871,15.7601,15.9653,0.9871471253280553,1.0,84.0,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9239,3.7439,4.0522,0.9239178717733577,1.0,,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,IN,HF,Heart Failure,READM-30-HF-HRRP,371.0,,0.9497,19.7738,20.8218,0.9496681362802448,1.0,70.0,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,213.0,,0.9461,20.4045,21.5675,0.9460762721687724,1.0,39.0,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,,1.0898,14.0348,12.8783,1.0898022254490112,1.0,,7/1/18,6/30/21
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,150173,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,190.0,,1.0473,15.0442,14.3641,1.0473472058813291,1.0,31.0,7/1/18,6/30/21
UNITY PHYSICIANS HOSPITAL,150177,IN,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
UNITY PHYSICIANS HOSPITAL,150177,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0564,3.7073,3.5094,1.056391405938337,1.0,,7/1/18,6/30/21
UNITY PHYSICIANS HOSPITAL,150177,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
UNITY PHYSICIANS HOSPITAL,150177,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
UNITY PHYSICIANS HOSPITAL,150177,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
UNITY PHYSICIANS HOSPITAL,150177,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAIRBANKS,150179,IN,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAIRBANKS,150179,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAIRBANKS,150179,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAIRBANKS,150179,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAIRBANKS,150179,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAIRBANKS,150179,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ASCENSION ST VINCENT FISHERS,150181,IN,PN,Pneumonia,READM-30-PN-HRRP,,,0.9396,14.7247,15.6719,0.9395606148584409,1.0,,7/1/18,6/30/21
ASCENSION ST VINCENT FISHERS,150181,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9567,3.1025,3.2429,0.9567054179900706,1.0,,7/1/18,6/30/21
ASCENSION ST VINCENT FISHERS,150181,IN,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ASCENSION ST VINCENT FISHERS,150181,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
ASCENSION ST VINCENT FISHERS,150181,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ASCENSION ST VINCENT FISHERS,150181,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
MONROE HOSPITAL,150183,IN,PN,Pneumonia,READM-30-PN-HRRP,82.0,,0.998,17.2586,17.2936,0.9979761298977656,1.0,14.0,7/1/18,6/30/21
MONROE HOSPITAL,150183,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0487,3.9853,3.8002,1.0487079627388034,1.0,,7/1/18,6/30/21
MONROE HOSPITAL,150183,IN,HF,Heart Failure,READM-30-HF-HRRP,70.0,,1.0547,20.7466,19.6714,1.054658031456836,1.0,18.0,7/1/18,6/30/21
MONROE HOSPITAL,150183,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
MONROE HOSPITAL,150183,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MONROE HOSPITAL,150183,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
"FRANCISCAN BEACON HOSPITAL, LLC",150191,IN,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
"FRANCISCAN BEACON HOSPITAL, LLC",150191,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
"FRANCISCAN BEACON HOSPITAL, LLC",150191,IN,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
"FRANCISCAN BEACON HOSPITAL, LLC",150191,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
"FRANCISCAN BEACON HOSPITAL, LLC",150191,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
"FRANCISCAN BEACON HOSPITAL, LLC",150191,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,150193,IN,PN,Pneumonia,READM-30-PN-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,150193,IN,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,150193,IN,HF,Heart Failure,READM-30-HF-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,150193,IN,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,150193,IN,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,150193,IN,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
